Overall time BD (ms)	Overall time SO (ms)	Time first output SO (ms)	number of tuples	Exceptions
N/A	0.5533	N/A	1	none
N/A	799.905	N/A	5406	none
N/A	1.231.552	N/A	10000	none
N/A	0.8571	N/A	2	none
N/A	0.6672	N/A	1	none
N/A	175.558	N/A	1374	none
N/A	31.797	N/A	175	none
N/A	17.975	N/A	341	none
N/A	119.512	N/A	1108	none
N/A	10.189	N/A	1	none
N/A	0.5853	N/A	1	none
N/A	0.6104	N/A	1	none
N/A	1.218.758	N/A	10000	none
N/A	0.9466	N/A	3	none
N/A	13.316	N/A	59	none
N/A	0.665	N/A	6	none
N/A	0.6079	N/A	2	none
N/A	14.261	N/A	22	none
N/A	1.174.283	N/A	10000	none
N/A	1.212.643	N/A	10000	none
N/A	11.916	N/A	1	none
N/A	0.844	N/A	1	none
N/A	1.211.483	N/A	10000	none
N/A	11.092	N/A	1	none
N/A	0.8851	N/A	3	none
N/A	0.6923	N/A	6	none
N/A	0.8456	N/A	1	none
N/A	960.725	N/A	3413	none
N/A	17.314	N/A	35	none
N/A	18.081	N/A	9	none
N/A	43.052	N/A	159	none
N/A	0.9456	N/A	3	none
N/A	0.8405	N/A	1	none
N/A	13.941	N/A	4	none
N/A	0.8091	N/A	1	none
N/A	1.107.985	N/A	10000	none
N/A	950.159	N/A	3413	none
N/A	11.186	N/A	1	none
N/A	45.815	N/A	107	none
N/A	106.097	N/A	10000	none
N/A	12.006	N/A	1	none
N/A	0.8393	N/A	1	none
N/A	116.744	N/A	486	none
N/A	1.202.716	N/A	10000	none
N/A	12.721	N/A	2	none
N/A	0.6789	N/A	3	none
N/A	0.5709	N/A	1	none
N/A	27.895	N/A	80	none
N/A	0.5977	N/A	1	none
N/A	0.7949	N/A	1	none
N/A	1.120.877	N/A	10000	none
N/A	0.9197	N/A	1	none
N/A	0.8469	N/A	2	none
N/A	16.761	N/A	10	none
N/A	209.499	N/A	1374	none
N/A	0.9785	N/A	1	none
N/A	1.238.402	N/A	10000	none
N/A	13.689	N/A	6	none
N/A	1.903.669	N/A	8629	none
N/A	1.135.823	N/A	10000	none
N/A	1.215	N/A	3	none
N/A	0.92	N/A	1	none
N/A	11.877	N/A	20	none
N/A	2.123.057	N/A	8629	none
N/A	11.892	N/A	7	none
N/A	12.507	N/A	4	none
N/A	1.327.705	N/A	10000	none
N/A	128.685	N/A	10000	none
N/A	1.296.796	N/A	10000	none
N/A	0.894	N/A	1	none
N/A	203.869	N/A	128	none
N/A	1.305.382	N/A	10000	none
N/A	175.593	N/A	1569	none
N/A	211.343	N/A	301	none
N/A	11.028	N/A	1	none
N/A	0.5911	N/A	1	none
N/A	370.109	N/A	1290	none
N/A	11.768	N/A	2	none
N/A	0.5821	N/A	2	none
N/A	497.548	N/A	2836	none
N/A	130.823	N/A	1306	none
N/A	0.6573	N/A	1	none
N/A	5.7	N/A	210	none
N/A	0.8527	N/A	1	none
N/A	0.9019	N/A	2	none
N/A	0.8067	N/A	1	none
N/A	13.643	N/A	7	none
N/A	239.933	N/A	594	none
N/A	11.317	N/A	1	none
N/A	1.333.086	N/A	10000	none
N/A	0.8521	N/A	1	none
N/A	70.402	N/A	220	none
N/A	0.6004	N/A	1	none
N/A	1.314.134	N/A	10000	none
N/A	11.281	N/A	2	none
N/A	131.984	N/A	956	none
N/A	0.6824	N/A	2	none
N/A	184.141	N/A	52	none
N/A	10.411	N/A	528	none
N/A	150.844	N/A	1561	none
N/A	1.323.838	N/A	10000	none
N/A	10.932	N/A	1	none
N/A	0.8529	N/A	1	none
N/A	0.6607	N/A	2	none
N/A	1.323.563	N/A	10000	none
N/A	1.127	N/A	2	none
N/A	0.6657	N/A	1	none
N/A	64.264	N/A	235	none
N/A	0.8779	N/A	1	none
N/A	0.7787	N/A	1	none
N/A	1.311.152	N/A	10000	none
N/A	11.418	N/A	1	none
N/A	1.071.929	N/A	10000	none
N/A	11.725	N/A	1	none
N/A	0.8208	N/A	1	none
N/A	0.8377	N/A	1	none
N/A	211.786	N/A	8629	none
N/A	11.279	N/A	1	none
N/A	0.8046	N/A	1	none
N/A	1.052.687	N/A	10000	none
N/A	11.941	N/A	1	none
N/A	215.701	N/A	1778	none
N/A	0.8255	N/A	1	none
N/A	1.321.846	N/A	10000	none
N/A	1.311.002	N/A	10000	none
N/A	334.489	N/A	1797	none
N/A	230.861	N/A	334	none
N/A	1.296.611	N/A	10000	none
N/A	86.864	N/A	138	none
N/A	0.7595	N/A	4	none
N/A	2.063.055	N/A	8629	none
N/A	421.854	N/A	2364	none
N/A	18.805	N/A	59	none
N/A	0.593	N/A	1	none
N/A	13.024	N/A	8	none
N/A	842.265	N/A	3749	none
N/A	720.475	N/A	3215	none
N/A	11.514	N/A	2	none
N/A	2.014.073	N/A	3470	none
N/A	0.835	N/A	1	none
N/A	1.303.205	N/A	10000	none
N/A	0.8441	N/A	1	none
N/A	0.5885	N/A	1	none
N/A	34.618	N/A	116	none
N/A	0.5973	N/A	2	none
N/A	0.5696	N/A	1	none
N/A	8.711	N/A	305	none
N/A	92.881	N/A	547	none
N/A	0.6958	N/A	1	none
N/A	3.903	N/A	22	none
N/A	1.318.513	N/A	10000	none
N/A	11.498	N/A	1	none
N/A	1.493	N/A	19	none
N/A	0.5742	N/A	1	none
N/A	14.299	N/A	40	none
N/A	502.148	N/A	2836	none
N/A	87.343	N/A	547	none
N/A	260.989	N/A	1526	none
N/A	0.8498	N/A	1	none
N/A	739.855	N/A	1333	none
N/A	1.319.918	N/A	10000	none
N/A	24.473	N/A	3	none
N/A	0.5811	N/A	1	none
N/A	54.953	N/A	210	none
N/A	0.8839	N/A	1	none
N/A	0.5627	N/A	1	none
N/A	1.314.331	N/A	10000	none
N/A	1.095.251	N/A	10000	none
N/A	1.093.219	N/A	10000	none
N/A	1.146	N/A	2	none
N/A	0.824	N/A	2	none
N/A	0.5669	N/A	1	none
N/A	1.316.711	N/A	10000	none
N/A	11.441	N/A	1	none
N/A	21.751	N/A	59	none
N/A	196.055	N/A	861	none
N/A	1.080.253	N/A	10000	none
N/A	1.307.382	N/A	10000	none
N/A	1.306.104	N/A	10000	none
N/A	120.119	N/A	801	none
N/A	37.382	N/A	12	none
N/A	123.823	N/A	10000	none
N/A	706.164	N/A	322	none
N/A	11.328	N/A	1	none
N/A	0.7166	N/A	5	none
N/A	149.431	N/A	1569	none
N/A	10.089	N/A	1	none
N/A	133.334	N/A	1569	none
N/A	0.6829	N/A	1	none
N/A	65.302	N/A	210	none
N/A	0.659	N/A	2	none
N/A	176.174	N/A	395	none
N/A	11.009	N/A	1	none
N/A	11.785	N/A	22	none
N/A	0.5888	N/A	2	none
N/A	129.365	N/A	10000	none
N/A	1.099.611	N/A	10000	none
N/A	0.8425	N/A	1	none
N/A	25.491	N/A	95	none
N/A	0.6206	N/A	2	none
N/A	201.262	N/A	1778	none
N/A	16.992	N/A	18	none
N/A	820.409	N/A	5406	none
N/A	232.393	N/A	330	none
N/A	1.334.572	N/A	10000	none
N/A	0.8511	N/A	1	none
N/A	2.718	N/A	19	none
N/A	0.5899	N/A	1	none
N/A	0.5827	N/A	1	none
N/A	13.023	N/A	19	none
N/A	0.5949	N/A	1	none
N/A	0.5674	N/A	1	none
N/A	128.641	N/A	1306	none
N/A	0.9377	N/A	1	none
N/A	32.123	N/A	122	none
N/A	1.095.459	N/A	10000	none
N/A	127.501	N/A	10000	none
N/A	10.986	N/A	1	none
N/A	1.307.955	N/A	10000	none
N/A	0.8542	N/A	1	none
N/A	23.077	N/A	25	none
N/A	1.302.944	N/A	10000	none
N/A	1.268.824	N/A	10000	none
N/A	0.921	N/A	3	none
N/A	1.076.909	N/A	10000	none
N/A	130.646	N/A	10000	none
N/A	1.248.789	N/A	10000	none
N/A	11.275	N/A	1	none
N/A	0.5915	N/A	1	none
N/A	0.5695	N/A	1	none
N/A	1.282.655	N/A	10000	none
N/A	0.8899	N/A	1	none
N/A	0.6461	N/A	3	none
N/A	13.464	N/A	31	none
N/A	138.856	N/A	1	none
N/A	0.5843	N/A	1	none
N/A	0.8081	N/A	5	none
N/A	1.304.984	N/A	10000	none
N/A	0.8598	N/A	1	none
N/A	0.5722	N/A	1	none
N/A	0.6299	N/A	2	none
N/A	0.6276	N/A	1	none
N/A	0.5682	N/A	1	none
N/A	0.5677	N/A	1	none
N/A	15.634	N/A	38	none
N/A	1.309.453	N/A	10000	none
N/A	0.8614	N/A	1	none
N/A	18.324	N/A	30	none
N/A	0.61	N/A	2	none
N/A	11.182	N/A	38	none
N/A	0.8635	N/A	2	none
N/A	1.058.412	N/A	10000	none
N/A	1.265.541	N/A	10000	none
N/A	11.433	N/A	1	none
N/A	0.822	N/A	1	none
N/A	1.088.966	N/A	10000	none
N/A	11.205	N/A	4	none
N/A	0.82	N/A	1	none
N/A	39.835	N/A	132	none
N/A	1.299.961	N/A	10000	none
N/A	1.303.779	N/A	10000	none
N/A	126.892	N/A	10000	none
N/A	11.885	N/A	2	none
N/A	1.285.147	N/A	10000	none
N/A	225.882	N/A	1778	none
N/A	33.933	N/A	9	none
N/A	200.504	N/A	1778	none
N/A	1.294.432	N/A	10000	none
N/A	1.299.143	N/A	10000	none
N/A	0.8526	N/A	1	none
N/A	0.6346	N/A	1	none
N/A	1.072.535	N/A	10000	none
N/A	11.457	N/A	2	none
N/A	0.9698	N/A	1	none
N/A	0.8685	N/A	1	none
N/A	2.093.509	N/A	8629	none
N/A	10.857	N/A	1	none
N/A	0.8193	N/A	1	none
N/A	8.034	N/A	306	none
N/A	1.280.006	N/A	10000	none
N/A	11.924	N/A	1	none
N/A	11.232	N/A	14	none
N/A	2.071.173	N/A	8629	none
N/A	14.829	N/A	3	none
N/A	76.084	N/A	493	none
N/A	0.8183	N/A	1	none
N/A	0.8153	N/A	1	none
N/A	0.5779	N/A	1	none
N/A	105.342	N/A	370	none
N/A	133.132	N/A	1108	none
N/A	0.9045	N/A	13	none
N/A	13.645	N/A	31	none
N/A	57.037	N/A	126	none
N/A	1.076.782	N/A	10000	none
N/A	105.522	N/A	348	none
N/A	1.318.839	N/A	10000	none
N/A	0.8737	N/A	2	none
N/A	844.497	N/A	3749	none
N/A	0.8989	N/A	1	none
N/A	0.8719	N/A	2	none
N/A	0.5787	N/A	1	none
N/A	13.084	N/A	25	none
N/A	1.299.987	N/A	10000	none
N/A	430.623	N/A	2364	none
N/A	1.075.568	N/A	10000	none
N/A	15.492	N/A	17	none
N/A	0.9428	N/A	10	none
N/A	205.737	N/A	292	none
N/A	109.007	N/A	10000	none
N/A	11.255	N/A	1	none
N/A	156.341	N/A	1	none
N/A	0.8818	N/A	1	none
N/A	26.824	N/A	83	none
N/A	0.8371	N/A	1	none
N/A	159.405	N/A	239	none
N/A	821.171	N/A	5406	none
N/A	20.423	N/A	7	none
N/A	1.065.818	N/A	10000	none
N/A	11.118	N/A	1	none
N/A	2.047.484	N/A	8629	none
N/A	1.267.474	N/A	10000	none
N/A	2.567	N/A	63	none
N/A	17.497	N/A	34	none
N/A	0.577	N/A	1	none
N/A	57.688	N/A	159	none
N/A	0.8617	N/A	1	none
N/A	125.779	N/A	10000	none
N/A	1.178	N/A	3	none
N/A	1.316.745	N/A	10000	none
N/A	72.958	N/A	160	none
N/A	0.9269	N/A	3	none
N/A	0.8127	N/A	1	none
N/A	1.328.828	N/A	10000	none
N/A	11.157	N/A	1	none
N/A	177.293	N/A	136	none
N/A	0.8453	N/A	1	none
N/A	1.273.258	N/A	10000	none
N/A	16.617	N/A	1561	none
N/A	0.7841	N/A	1	none
N/A	0.55	N/A	1	none
N/A	2.073.186	N/A	8629	none
N/A	1.697	N/A	1	none
N/A	0.8661	N/A	2	none
N/A	1.316.581	N/A	10000	none
N/A	11.117	N/A	1	none
N/A	0.7996	N/A	1	none
N/A	11.384	N/A	2	none
N/A	0.8682	N/A	3	none
N/A	0.8008	N/A	1	none
N/A	0.75	N/A	8	none
N/A	10.697	N/A	12	none
N/A	1.314.346	N/A	10000	none
N/A	15.203	N/A	7	none
N/A	0.948	N/A	6	none
N/A	1.283.887	N/A	10000	none
N/A	1.281.508	N/A	10000	none
N/A	2.086.305	N/A	8629	none
N/A	1.331.529	N/A	10000	none
N/A	1.119	N/A	1	none
N/A	0.59	N/A	1	none
N/A	62.732	N/A	182	none
N/A	0.8957	N/A	1	none
N/A	1.311.357	N/A	10000	none
N/A	10.232	N/A	1	none
N/A	0.8395	N/A	1	none
N/A	0.5809	N/A	1	none
N/A	1.328.262	N/A	10000	none
N/A	1.329.034	N/A	10000	none
N/A	172.106	N/A	1561	none
N/A	1.290.852	N/A	10000	none
N/A	129.454	N/A	10000	none
N/A	17.647	N/A	11	none
N/A	0.8976	N/A	9	none
N/A	0.5944	N/A	1	none
N/A	0.6269	N/A	7	none
N/A	19.584	N/A	29	none
N/A	205.954	N/A	1522	none
N/A	119.689	N/A	643	none
N/A	10.659	N/A	1	none
N/A	20.602	N/A	17	none
N/A	125.158	N/A	10000	none
N/A	224.393	N/A	550	none
N/A	17.457	N/A	17	none
N/A	0.8796	N/A	3	none
N/A	0.5721	N/A	1	none
N/A	1.328.479	N/A	10000	none
N/A	1.262.539	N/A	10000	none
N/A	0.8717	N/A	1	none
N/A	0.5857	N/A	1	none
N/A	248.146	N/A	1526	none
N/A	20.658	N/A	29	none
N/A	1.323.418	N/A	10000	none
N/A	11.521	N/A	1	none
N/A	0.8415	N/A	1	none
N/A	0.6442	N/A	1	none
N/A	0.8297	N/A	1	none
N/A	0.8264	N/A	1	none
N/A	0.6671	N/A	3	none
N/A	4.192	N/A	76	none
N/A	1.218.343	N/A	10000	none
N/A	11.056	N/A	1	none
N/A	151.393	N/A	270	none
N/A	481.647	N/A	2836	none
N/A	12.094	N/A	1	none
N/A	0.5692	N/A	1	none
N/A	1.190.495	N/A	10000	none
N/A	1.237.863	N/A	10000	none
N/A	0.8911	N/A	1	none
N/A	0.7073	N/A	6	none
N/A	0.5768	N/A	1	none
N/A	0.5652	N/A	1	none
N/A	153.668	N/A	298	none
N/A	0.7954	N/A	1	none
N/A	1.903.214	N/A	8629	none
N/A	14.769	N/A	11	none
N/A	24.256	N/A	77	none
N/A	660.386	N/A	3215	none
N/A	11.156	N/A	1	none
N/A	50.672	N/A	144	none
N/A	0.6769	N/A	2	none
N/A	0.8492	N/A	1	none
N/A	15.037	N/A	8	none
N/A	12.607	N/A	32	none
N/A	96.011	N/A	2149	none
N/A	11.514	N/A	1	none
N/A	0.5688	N/A	1	none
N/A	0.5756	N/A	1	none
N/A	0.8447	N/A	3	none
N/A	16.332	N/A	25	none
N/A	188.497	N/A	301	none
N/A	55.927	N/A	159	none
N/A	0.8359	N/A	1	none
N/A	462.873	N/A	2836	none
N/A	0.8768	N/A	2	none
N/A	10.823	N/A	13	none
N/A	6.615	N/A	82	none
N/A	0.674	N/A	1	none
N/A	1.089.459	N/A	10000	none
N/A	122.334	N/A	10000	none
N/A	0.8432	N/A	1	none
N/A	293.497	N/A	10	none
N/A	0.6181	N/A	1	none
N/A	0.8025	N/A	1	none
N/A	0.7958	N/A	1	none
N/A	0.8022	N/A	1	none
N/A	113.995	N/A	685	none
N/A	845.247	N/A	5406	none
N/A	1.135	N/A	1	none
N/A	1.111	N/A	9	none
N/A	271.574	N/A	1797	none
N/A	1.205.902	N/A	10000	none
N/A	10.935	N/A	1	none
N/A	0.5752	N/A	1	none
N/A	11.923	N/A	46	none
N/A	11.975	N/A	9	none
N/A	0.5524	N/A	1	none
N/A	665.806	N/A	3215	none
N/A	240.787	N/A	118	none
N/A	1.073.437	N/A	10000	none
N/A	0.8711	N/A	1	none
N/A	12.546	N/A	1	none
N/A	0.6377	N/A	6	none
N/A	80.421	N/A	310	none
N/A	0.7534	N/A	1	none
N/A	272.615	N/A	1	none
N/A	28.577	N/A	8	none
N/A	25.931	N/A	1	none
N/A	50.758	N/A	2	none
N/A	20.973	N/A	1	none
N/A	117.683	N/A	1	none
N/A	22.378	N/A	1	none
N/A	768.992	N/A	1	none
N/A	203.903	N/A	1	none
N/A	8.43	N/A	1	none
N/A	141.089	N/A	1	none
N/A	82.133	N/A	1	none
N/A	181.246	N/A	1	none
N/A	0.7101	N/A	1	none
N/A	16.973	N/A	1	none
N/A	32.092	N/A	1	none
N/A	85.436	N/A	1	none
N/A	187.153	N/A	1	none
N/A	149.226	N/A	1	none
N/A	186.567	N/A	1	none
N/A	974.548	N/A	1	none
N/A	68.288	N/A	1	none
N/A	94.883	N/A	1	none
N/A	189.282	N/A	2	none
N/A	0.9223	N/A	1	none
N/A	7.158.023	N/A	1	none
N/A	329.935	N/A	1	none
N/A	1.188.075	N/A	1	none
N/A	0.9341	N/A	1	none
N/A	146.743	N/A	1	none
N/A	0.93	N/A	1	none
N/A	90.503	N/A	1	none
N/A	90.074	N/A	1	none
N/A	123.828	N/A	1	none
N/A	137.731	N/A	1	none
N/A	323.339	N/A	1	none
N/A	120.873	N/A	1	none
N/A	534.843	N/A	1	none
N/A	0.9159	N/A	1	none
N/A	104.491	N/A	2	none
N/A	197.741	N/A	1	none
N/A	132.846	N/A	1	none
N/A	442.946	N/A	1	none
N/A	202.568	N/A	1	none
N/A	210.192	N/A	1	none
N/A	970.983	N/A	2	none
N/A	8.785	N/A	1	none
N/A	145.734	N/A	2	none
N/A	76.129	N/A	1	none
N/A	185.661	N/A	1	none
N/A	261.211	N/A	1	none
N/A	243.495	N/A	1	none
N/A	2.852.288	N/A	1	none
N/A	206.851	N/A	1	none
N/A	784.274	N/A	1	none
N/A	0.9199	N/A	1	none
N/A	198.665	N/A	1	none
N/A	112.409	N/A	1	none
N/A	0.9201	N/A	1	none
N/A	202.975	N/A	2	none
N/A	19.417	N/A	1	none
N/A	315.814	N/A	1	none
N/A	144.165	N/A	1	none
N/A	11.854	N/A	1	none
N/A	0.6316	N/A	1	none
N/A	0.8931	N/A	1	none
N/A	4.257.788	N/A	1	none
N/A	15.646	N/A	1	none
N/A	122.337	N/A	1	none
N/A	57.931	N/A	1	none
N/A	124.332	N/A	1	none
N/A	97.304	N/A	1	none
N/A	227.222	N/A	1	none
N/A	71.218	N/A	1	none
N/A	113.091	N/A	1	none
N/A	4.105.305	N/A	1	none
N/A	0.9614	N/A	1	none
N/A	0.6095	N/A	1	none
N/A	113.319	N/A	1	none
N/A	106.513	N/A	1	none
N/A	92.298	N/A	1	none
N/A	335.259	N/A	1	none
N/A	116.544	N/A	1	none
N/A	223.657	N/A	1	none
N/A	174.908	N/A	1	none
N/A	0.8923	N/A	1	none
N/A	85.773	N/A	1	none
N/A	120.396	N/A	1	none
N/A	0.6096	N/A	1	none
N/A	0.6892	N/A	1	none
N/A	205.608	N/A	1	none
N/A	56.659	N/A	1	none
N/A	185.568	N/A	1	none
N/A	11.941	N/A	15	none
N/A	6.15	N/A	3	none
N/A	101.226	N/A	1	none
N/A	87.639	N/A	1	none
N/A	4.972.979	N/A	5	none
N/A	81.561	N/A	1	none
N/A	125.496	N/A	1	none
N/A	69.428	N/A	1	none
N/A	170.945	N/A	1	none
N/A	132.359	N/A	1	none
N/A	7.586.454	N/A	3	none
N/A	0.704	N/A	1	none
N/A	0.652	N/A	1	none
N/A	570.166	N/A	2	none
N/A	147.612	N/A	1	none
N/A	0.6625	N/A	1	none
N/A	171.653	N/A	1	none
N/A	14.833	N/A	1	none
N/A	0.6435	N/A	1	none
N/A	0.9511	N/A	1	none
N/A	110.328	N/A	1	none
N/A	146.916	N/A	1	none
N/A	152.698	N/A	14	none
N/A	1.114.538	N/A	1	none
N/A	16.264	N/A	2	none
N/A	183.168	N/A	1	none
N/A	0.9008	N/A	1	none
N/A	201.962	N/A	1	none
N/A	83.317	N/A	1	none
N/A	117.628	N/A	1	none
N/A	96.061	N/A	2	none
N/A	45.212	N/A	1	none
N/A	3.527.347	N/A	1	none
N/A	656.498	N/A	1	none
N/A	190.306	N/A	1	none
N/A	22.915.728	N/A	1	none
N/A	48.618	N/A	1	none
N/A	193.756	N/A	1	none
N/A	51.873	N/A	1	none
N/A	133.038	N/A	1	none
N/A	1.470.787	N/A	1	none
N/A	54.839	N/A	1	none
N/A	16.265	N/A	1	none
N/A	30.003	N/A	1	none
N/A	17.847.559	N/A	1	none
N/A	1.239.957	N/A	1	none
N/A	406.331	N/A	1	none
N/A	5.841.105	N/A	1	none
N/A	306.742	N/A	1	none
N/A	344.473	N/A	2	none
N/A	4.733.333	N/A	1	none
N/A	0.683	N/A	1	none
N/A	119.635	N/A	1	none
N/A	148.929	N/A	1	none
N/A	18.212	N/A	1	none
N/A	83.511	N/A	1	none
N/A	84.903	N/A	1	none
N/A	50.594	N/A	1	none
N/A	77.409	N/A	1	none
N/A	0.6662	N/A	1	none
N/A	191.613	N/A	9	none
N/A	77.761	N/A	1	none
N/A	2.829.888	N/A	1	none
N/A	10.441	N/A	1	none
N/A	23.406	N/A	3	none
N/A	0.9211	N/A	1	none
N/A	238.345	N/A	1	none
N/A	0.9068	N/A	1	none
N/A	0.8859	N/A	1	none
N/A	0.6459	N/A	1	none
N/A	333.66	N/A	1	none
N/A	99.517	N/A	1	none
N/A	63.231	N/A	1	none
N/A	0.9098	N/A	1	none
N/A	647.548	N/A	1	none
N/A	86.117	N/A	1	none
N/A	0.9301	N/A	1	none
N/A	2.302.955	N/A	2	none
N/A	19.589	N/A	1	none
N/A	314.034	N/A	1	none
N/A	14.323	N/A	1	none
N/A	0.9113	N/A	1	none
N/A	0.8749	N/A	1	none
N/A	508.635	N/A	1	none
N/A	0.8986	N/A	1	none
N/A	86.001	N/A	1	none
N/A	152.859	N/A	1	none
N/A	72.345	N/A	1	none
N/A	0.8986	N/A	1	none
N/A	21.335	N/A	1	none
N/A	241.764	N/A	1	none
N/A	193.031	N/A	1	none
N/A	86.835	N/A	1	none
N/A	77.037	N/A	1	none
N/A	9.62	N/A	1	none
N/A	3.406.617	N/A	1	none
N/A	167.215	N/A	1	none
N/A	9.35	N/A	1	none
N/A	243.348	N/A	1	none
N/A	126.451	N/A	1	none
N/A	200.636	N/A	1	none
N/A	67.357	N/A	1	none
N/A	84.127	N/A	1	none
N/A	65.916	N/A	1	none
N/A	300.416	N/A	1	none
N/A	174.117	N/A	1	none
N/A	9.263.407	N/A	1	none
N/A	201.223	N/A	1	none
N/A	42.912	N/A	2	none
N/A	271.437	N/A	1	none
N/A	196.907	N/A	1	none
N/A	199.053	N/A	1	none
N/A	961.045	N/A	1	none
N/A	88.612	N/A	1	none
N/A	0.6702	N/A	1	none
N/A	1.613.875	N/A	1	none
N/A	313.982	N/A	1	none
N/A	0.6505	N/A	1	none
N/A	6.109.841	N/A	1	none
N/A	119.202	N/A	1	none
N/A	234.345	N/A	2	none
N/A	516.261	N/A	1	none
N/A	0.9445	N/A	1	none
N/A	224.717	N/A	1	none
N/A	3.847.863	N/A	2	none
N/A	214.938	N/A	1	none
N/A	118.409	N/A	1	none
N/A	0.6425	N/A	1	none
N/A	209.309	N/A	1	none
N/A	51.303	N/A	1	none
N/A	8.615.747	N/A	2	none
N/A	11.74	N/A	1	none
N/A	367.243	N/A	1	none
N/A	197.405	N/A	1	none
N/A	78.741	N/A	1	none
N/A	13.468.686	N/A	1	none
N/A	22.813	N/A	2	none
N/A	88.207	N/A	1	none
N/A	193.994	N/A	1	none
N/A	94.930.756	N/A	1	none
N/A	11.202	N/A	1	none
N/A	104.095	N/A	1	none
N/A	64.977	N/A	1	none
N/A	665.725	N/A	1	none
N/A	0.9136	N/A	1	none
N/A	1.690.024	N/A	1	none
N/A	218.601	N/A	1	none
N/A	84.314	N/A	3	none
N/A	13.918	N/A	1	none
N/A	113.396	N/A	1	none
N/A	88.914	N/A	1	none
N/A	94.553	N/A	1	none
N/A	22.829	N/A	1	none
N/A	81.893	N/A	1	none
N/A	19.864	N/A	2	none
N/A	10.438	N/A	1	none
N/A	89.481.221	N/A	1	none
N/A	10.667	N/A	1	none
N/A	0.9444	N/A	1	none
N/A	474.412	N/A	1	none
N/A	114.957	N/A	1	none
N/A	1.052.938	N/A	1	none
N/A	116.129	N/A	1	none
N/A	194.086	N/A	1	none
N/A	1.698.374	N/A	1	none
N/A	47.757	N/A	1	none
N/A	20.523	N/A	1	none
N/A	205.363	N/A	1	none
N/A	114.494	N/A	1	none
N/A	0.9057	N/A	1	none
N/A	7.309.214	N/A	1	none
N/A	243.935	N/A	2	none
N/A	256.664	N/A	2	none
N/A	4.93	N/A	1	none
N/A	11.661	N/A	1	none
N/A	368.434	N/A	1	none
N/A	3.315.503	N/A	1	none
N/A	187.047	N/A	1	none
N/A	127.667	N/A	1	none
N/A	11.799	N/A	1	none
N/A	222.298	N/A	1	none
N/A	121.872	N/A	1	none
N/A	157.506	N/A	1	none
N/A	75.871	N/A	1	none
N/A	155.581	N/A	1	none
N/A	99.889	N/A	1	none
N/A	104.691	N/A	1	none
N/A	140.012	N/A	1	none
N/A	88.169	N/A	1	none
N/A	716.684	N/A	1	none
N/A	70.291	N/A	2	none
N/A	533.343	N/A	3	none
N/A	136.021	N/A	1	none
N/A	4.250.055	N/A	3	none
N/A	14.474.872	N/A	1	none
N/A	0.9435	N/A	2	none
N/A	210.348	N/A	1	none
N/A	190.289	N/A	1	none
N/A	109.746	N/A	1	none
N/A	193.462	N/A	1	none
N/A	146.674	N/A	1	none
N/A	9.931	N/A	1	none
N/A	1.440.776	N/A	2	none
N/A	233.252	N/A	1	none
N/A	107.136	N/A	1	none
N/A	190.997	N/A	1	none
N/A	186.359	N/A	1	none
N/A	331.803	N/A	1	none
N/A	3.056.714	N/A	1	none
N/A	75.074	N/A	1	none
N/A	132.858	N/A	1	none
N/A	184.784	N/A	1	none
N/A	5.866.008	N/A	1	none
N/A	562.391	N/A	1	none
N/A	0.6778	N/A	1	none
N/A	97.211	N/A	2	none
N/A	507.014	N/A	10	none
N/A	107.203	N/A	1	none
N/A	87.211	N/A	4	none
N/A	91.222	N/A	1	none
N/A	7.571.229	N/A	1	none
N/A	2.484.594	N/A	1	none
N/A	666.281	N/A	1	none
N/A	137.781	N/A	1	none
N/A	12.020.084	N/A	1	none
N/A	1.254.983	N/A	1	none
N/A	59.139	N/A	1	none
N/A	512.544	N/A	1	none
N/A	31.498	N/A	1	none
N/A	132.642	N/A	1	none
N/A	0.6782	N/A	1	none
N/A	97.866	N/A	1	none
N/A	236.494	N/A	1	none
N/A	0.6618	N/A	1	none
N/A	13.163.961	N/A	1	none
N/A	184.531	N/A	1	none
N/A	13.889	N/A	2	none
N/A	260.606	N/A	1	none
N/A	23.976	N/A	1	none
N/A	9.544.411	N/A	2	none
N/A	278.186	N/A	2	none
N/A	130.416	N/A	1	none
N/A	89.022	N/A	1	none
N/A	93.439	N/A	1	none
N/A	23.186	N/A	1	none
N/A	0.9032	N/A	1	none
N/A	238.975	N/A	1	none
N/A	46.618	N/A	1	none
N/A	95.123	N/A	1	none
N/A	367.135	N/A	16	none
N/A	139.631	N/A	1	none
N/A	102.829	N/A	1	none
N/A	731.141	N/A	1	none
N/A	25.936	N/A	1	none
N/A	124.441	N/A	1	none
N/A	4.438.889	N/A	1	none
N/A	136.725	N/A	1	none
N/A	220.612	N/A	1	none
N/A	1.180.255	N/A	1	none
N/A	118.694	N/A	1	none
N/A	174.976	N/A	1	none
N/A	2.592.307	N/A	1	none
N/A	44.529	N/A	1	none
N/A	0.8334	N/A	1	none
N/A	921.252	N/A	2	none
N/A	1.768.808	N/A	2	none
N/A	197.117	N/A	1	none
N/A	84.586	N/A	1	none
N/A	7.684.623	N/A	1	none
N/A	15.819	N/A	1	none
N/A	74.183	N/A	1	none
N/A	118.722	N/A	1	none
N/A	20.076.516	N/A	1	none
N/A	2.465.831	N/A	2	none
N/A	21.767	N/A	1	none
N/A	162.935	N/A	1	none
N/A	85.814	N/A	1	none
